Mfg#,Upc#,Case,GTIN  ,Description,Uom,Pack,Size,Category,Customer Price,Qty Available
71641,37161,37161,071641371613,Sharpie Ultimate Fine Black Marker                               ,CS,144,2 CT        ,Batteries/ general merch      ,$149.25,3
71641,39108,39108,071641391086,Sharpie Metallic Silver                                          ,CS,48,2 CT        ,Batteries/ general merch      ,$84.38,127
71641,80653,80677,071641806535,LOW ODOR DRY ERASE STARTER SET                                   ,CS,12,1 CT        ,Grocery- other                ,$48.26,51
72140,00021,17281,072140000219,EUCERIN MOIST SKIN CREAM                                         ,CS,12,16 OZ       ,Grocery- other                ,$112.44,58
72140,00250,12199,072140002503,AQUAPHOR BABY 3N1 DIAPER RASH                                    ,CS,12,3.5 OZ      ,Grocery- other                ,$49.15,108
72140,00254,12165,072140002541,NIVEA FIRMING MOISTURIZE                                         ,CS,12,16.9 OZ     ,Skin Care/Razors              ,$80.60,278
72140,00375,24002,072140003753,AQUAPHOR HEALING OINTMENT TUBE                                   ,CS,24,1.75 OZ     ,Grocery- other                ,$88.56,477
72140,00638,04150,072140006389,AQUAPHOR LIP REPAIR                                              ,CS,48,.35 OZ      ,Grocery- other                ,$133.33,119
72140,01150,00324,072140011505,NIVEA ESSENTIALLY ENRICHED LTN                                   ,CS,12,16.9 OZ     ,Grocery- other                ,$57.96,2
72140,01152,09823,072140011529,NIVEA EXTENDED MOISTURE LOTION                                   ,CS,12,16.9 OZ     ,Grocery- other                ,$61.69,149
72140,01187,10139,072140011871,EUCERIN ECZEMA BODY RELIEF CRM                                   ,CS,12,8 OZ        ,Grocery- other                ,$85.57,8
72140,01208,10359,072140012083,EUCERIN DAILY HYRATION SPF15                                     ,CS,12,16.9 OZ     ,Grocery- other                ,$94.03,23
72140,01243,10602,072140012434,NIVEA SMOOTH SENSATION LOTION                                    ,CS,12,16.9 OZ     ,Grocery- other                ,$60.94,92
72140,01293,11169,072140012939,NIVEA ORIG LOTION                                                ,CS,12,16.9 OZ     ,Grocery- other                ,$59.45,69
72140,01407,12023,072140014070,NIVEA FOR MEN LOTION HYDRATION                                   ,CS,12,16.9 OZ     ,Grocery- other                ,$56.96,184
72140,01421,12390,072140014216,NIVEA KISS SMTH SPF10                                            ,CS,48,.17 OZ      ,Grocery- other                ,$71.64,49
72140,01521,13028,072140015213,EUCERIN ECZEMA BODY RELIEF                                       ,CS,12,5 OZ        ,Grocery- other                ,$59.20,23
72140,01637,14246,072140016371,AQUAPHOR HEALING OINTMENT JAR                                    ,CS,12,3.5 OZ      ,Grocery- other                ,$66.17,248
72140,01715,15269,072140017156,AQUAPHOR HEALING OINTMENT                                        ,CS,12,3 OZ        ,Grocery- other                ,$65.67,201
72140,01781,15753,072140017811,NIVEA IN SHOWER BODY LOTION                                      ,CS,12,13.5 OZ     ,Grocery- other                ,$59.20,140
72140,01945,17725,072140019457,AQUAPHOR HEAL OINTMNT                                            ,CS,12,7 OZ        ,Grocery- other                ,$88.06,200
72140,01946,17727,072140019464,AQUAPHOR BABY HEALING OINTMENT                                   ,CS,12,7 OZ        ,Grocery- other                ,$97.01,149
72140,02218,21018,072140022181,NIVEA OIL INFUSED VAN BODY LTN                                   ,CS,12,16.9 OZ     ,Grocery- other                ,$53.98,109
72140,02616,28178,072140026165,NIVEA NOURISHING BLOSSOM BW                                      ,CS,12,20 OZ       ,Grocery- other                ,$57.71,79
72140,03263,03263,072140032630,AQUAPHOR HEALING OINT      JAR                                   ,CS,12,3.5 OZ      ,Skin Care/Razors              ,$64.68,255
72140,11016,11016,072140110161,EUCERIN + INTNSVE REPAIR LTN                                     ,CS,12,16.9 OZ     ,Grocery- other                ,$90.55,150
72140,11020,11020,072140110208,EUCERIN ORIG LOTION                                              ,CS,12,16.9 OZ     ,Grocery- other                ,$86.32,51
72140,11047,11047,072140110475,AQUAPHOR HEALING OINTMENT                                        ,CS,24,2-.35 OZ    ,Grocery- other                ,$86.07,140
72140,45231,45231,072140452315,AQUAPHOR HEALING OINTMENT                                        ,CS,24,1.75 OZ     ,Skin Care/Razors              ,$81.09,17
72140,63377,63377,072140633776,AQUAPHOR HEALING OINTMENT                                        ,CS,12,3 OZ        ,Grocery- other                ,$60.20,36
72140,63378,63378,072140633783,EUCERIN CALMING CREME                                            ,CS,12,8 OZ        ,Skin Care/Razors              ,$59.95,91
72140,63429,63429,072140634292,EUCERIN DLY PROT MSTRZNG SPF30                                   ,CS,12,4 OZ        ,Grocery- other                ,$70.65,20
72140,63608,63608,072140636081,AQUAPHOR HEALING OINTMENT                                        ,CS,12,14 OZ       ,Grocery- other                ,$125.37,431
72140,63628,63628,072140636289,EUCERIN CALMING CREME                                            ,CS,12,14 OZ       ,Grocery- other                ,$89.55,81
72140,80132,80132,072140801328,NIVEA CREME JAR                                                  ,CS,12,6.8 OZ      ,Grocery- other                ,$57.71,64
72140,81300,18803,072140813000,Nivea For Men After Shave Balm                                   ,CS,12,3.3 OZ      ,Skin Care/Razors              ,$52.24,46
72140,81306,81306,072140813062,Nivea For Men Sensitive Skin After Shave Balm                    ,CS,12,3.3 OZ      ,Skin Care/Razors              ,$52.34,148
72140,81740,25164,072140817404,NIVEA SENS SHAVING GEL                                           ,CS,12,7 OZ        ,Grocery- other                ,$32.34,140
72140,89050,18221,072140890506,NIVEA SKIN CREAM                                                 ,CS,12,6.8 OZ      ,Grocery- other                ,$50.75,17
72181,00054,00058,872181000540,FLIPZ WHITE FUDGE PRETZL                                         ,CS,6,5 OZ        ,Grocery- other                ,$11.23,20
72181,00501,00501,872181005019,Turtles Milk Chocolate 3 Piece Bars                              ,CS,144,6/24CT      ,Candy/chocolate               ,$129.46,374
72181,00501,00501,872181005019,TURTLES MILK CHOC 3-PIECE BARS                                   ,CS,144,6/24CT      ,Grocery- other                ,$129.46,98
72838,25001,25001,072838250018,PILOT PEN PRECISE V5 BLACK                                       ,CS,144,2 CT        ,Grocery- other                ,$232.83,20
72838,26050,26050,072838260505,PILOT PEN PRECISE RETRACT BLK                                    ,CS,48,2 CT        ,Grocery- other                ,$90.55,4
72838,31014,31014,072838310149,G2 ROLLNG BALL BLK BG252BLK6PK                                   ,CS,144,2CT         ,Grocery- other                ,$218.40,2
72838,31031,31031,072838310316,PILOT G2 BLACK PEN                                               ,CS,144,2 CT        ,Grocery- other                ,$222.08,28
72838,31032,31032,072838310323,PILOT G2 BLUE PEN                                                ,CS,144,2 CT        ,Grocery- other                ,$230.59,45
72838,31033,31033,072838310330,PILOT PEN G2 FINE POINT                                          ,CS,144,2 CT        ,Grocery- other                ,$220.89,3
72838,31058,31058,072838310583,G2 GEL INK ROLLING PEN BLUE                                      ,CS,48,4 CT        ,Grocery- other                ,$154.23,4
72838,32261,32261,072838322616,PILOT EZ TOUCH RETRACTABLE                                       ,CS,144,2 CT        ,Grocery- other                ,$148.75,14
73854,00808,00153,073854008089,Bicycle Index Rider Back Playing Cards                           ,CS,144,1 CT        ,Batteries/ general merch      ,$201.49,12
74305,02016,02016,074305020162,BRAGG EVOO                                                       ,CS,12,16 OZ       ,Grocery- other                ,$62.11,198
74305,06605,06605,074305066054,BRAGG NTRTNL YEAST SEASONING                                     ,CS,12,4.5 OZ      ,Grocery- other                ,$38.82,454
74312,00238,00238,074312002380,NB GLUCOSAMINE CHONDROITIN                                       ,CS,24,110 CT      ,Grocery- other                ,$216.91,48
74312,00650,00650,074312006500,NB B6 100MG TABLETS                                              ,CS,24,100 CT      ,Grocery- other                ,$67.56,8
74312,01380,01380,074312013805,Nature's Bounty B12 1000Mg Tablets                               ,CS,24,100 CT      ,Vitamins/supplements          ,$84.97,81
74312,01510,01510,074312015106,Nature's Bounty Vitamin  C 500Mg                                 ,CS,24,100 CT      ,Vitamins/supplements          ,$54.73,297
74312,01707,01707,074312017070,Nature's Bounty Pure Vitamin C 1000Mg Caplets                    ,CS,24,100 CT      ,Vitamins/supplements          ,$126.86,220
74312,02060,02060,074312020605,Nature's Bounty Zinc 50Mg Caplets                                ,CS,24,100 CT      ,Vitamins/supplements          ,$48.76,435
74312,02099,02099,074312020995,Nature's Bounty Co Q10 200Mg Extra Strenght Softgels             ,CS,24,45 CT       ,Vitamins/supplements          ,$280.59,10
74312,02532,02532,074312025327,Nature's Bounty Co Q10 400Mg Cardio Maximum Strength             ,CS,24,39 CT       ,Vitamins/supplements          ,$402.98,55
74312,03822,03822,074312038228,Nature's Bounty Fish Oil 1000Mg Cholesterol  Free                ,CS,24,145 CT      ,Vitamins/supplements          ,$134.33,49
74312,03880,03880,074312038808,Nature's Bounty Chewable Vitamin C                               ,CS,24,90 CT       ,Vitamins/supplements          ,$102.49,5
74312,04544,04544,074312045448,Nature's Bounty Ginkgo Biloba 120Mg Caplets                      ,CS,24,100 CT      ,Vitamins/supplements          ,$138.31,46
74312,04886,04886,074312048869,Nature's Bounty Co Q10 100Mg Q-Sorb Softgels                     ,CS,24,45 CT       ,Vitamins/supplements          ,$210.94,22
74312,06011,06011,074312060113,Nature's Bounty L-Lysine 1000Mg Tablets                          ,CS,24,60 CT       ,Vitamins/supplements          ,$73.13,126
74312,06212,06212,074312062124,Nature's Bounty Red Yeast Rice 600Mg Capsules                    ,CS,24,120 CT      ,Vitamins/supplements          ,$145.77,13
74312,07580,07580,074312075803,Nature's Bounty Optimal Solutions Hair Skin & Nails Formula      ,CS,24,60 CT       ,Vitamins/supplements          ,$72.83,11
74312,12326,12326,074312123269,Nature's Bounty Odorless Garlic 1000Mg                           ,CS,24,100 CT      ,Vitamins/supplements          ,$67.66,53
74312,13168,13168,074312131684,Nature's Bounty Super B Complex W/Folic Acid & Vit C             ,CS,24,150 CT      ,Vitamins/supplements          ,$105.97,90
74312,13329,13329,074312133299,Nature's Bounty Fish Oil 1200Mg Omega 3                          ,CS,24,120 CT      ,Vitamins/supplements          ,$111.44,29
74312,13430,13430,074312134302,Nature's Bounty Biotin 5000 Softgel                              ,CS,24,72 CT       ,Vitamins/supplements          ,$91.54,70
74312,13437,13437,074312134371,Nature's Bounty Calcium Absorbable 1200Mg                        ,CS,24,120 CT      ,Vitamins/supplements          ,$135.32,2
74312,14020,14020,074312140204,Nature's Bounty Cinnamon Caps                                    ,CS,24,100 CT      ,Vitamins/supplements          ,$78.61,62
74312,15605,15605,274312156056,Nature's Bounty Hi Potency Vitamin D 1000 IU Softgels            ,CS,24,120 CT      ,Vitamins/supplements          ,$57.21,302
74312,15606,15606,074312156069,Nature's Bounty Hi Potency Vitamin D 1000 IU Softgels            ,CS,24,250 CT      ,Vitamins/supplements          ,$93.28,19
74312,15745,15745,074312157455,Nature's Bounty Maximum Strength Melatonin 5Mg Softgels          ,CS,24,90 CT       ,Vitamins/supplements          ,$65.17,16
74312,17139,17139,074312171390,Nature's Bounty Co Q10 200Mg                                     ,CS,24,80 CT       ,Vitamins/supplements          ,$383.08,11
74312,18678,18678,074312186783,NB FISH OIL ODORLESS MINI SG                                     ,CS,24,90 CT       ,Grocery- other                ,$177.61,3
74312,19377,19377,074312193774,Nature's Bounty Maximim Strenght D 5000 IU Softgels              ,CS,24,150 CT      ,Vitamins/supplements          ,$118.41,89
74312,19491,19491,074312194917,Nature's Bounty Melatonin 10Mg Capsules                          ,CS,24,60 CT       ,Vitamins/supplements          ,$102.98,71
74312,19939,19939,074312199394,NB D 2000 IU SOFTGELS                                            ,CS,24,240 CT      ,Vitamins/supplements          ,$117.41,119
74312,27800,27800,074312278006,Nature's Bounty Fish Oil Odorless Omega 3 1000 Mg                ,CS,24,120 CT      ,Vitamins/supplements          ,$151.74,53
74312,29619,29619,074312296192,Nature's Bounty Biotin Value Size                                ,CS,24,150 CT      ,Vitamins/supplements          ,$177.11,98
74312,30413,30413,074312304132,NB VIT D 1000IU SOFTGELS BONUS                                   ,CS,24,350 CT      ,Grocery- other                ,$128.85,151
74312,33491,33491,074312334917,Nature's Bounty Milk Thistle                                     ,CS,24,100 CT      ,Vitamins/supplements          ,$124.87,109
74312,44648,44648,074312446481,Nature's Bounty Saw Palmetto 450 Mg                              ,CS,12,250 CT      ,Vitamins/supplements          ,$147.26,28
74312,52802,52802,074312528026,Nature's Bounty Maximum Strenght Melatonin 10Mg Capsules         ,CS,24,45 CT       ,Vitamins/supplements          ,$120.40,140
74312,52807,52807,074312528071,NB VIT D 2000IU SOFTGEL VALUE                                    ,CS,24,350 CT      ,Grocery- other                ,$166.66,64
74312,53098,53098,074312530982,NB DUAL SPECTRUM MELATONIN                                       ,CS,24,60 CT       ,Grocery- other                ,$120.89,53
74312,58188,58188,074312581885,NB OPT SLTNS WMN MULTI GUMMY                                     ,CS,12,80 CT       ,Grocery- other                ,$53.23,53
74312,58912,58912,074312589126,NB B12 QUICK DISSOLVE TABLETS                                    ,CS,24,40 CT       ,Grocery- other                ,$109.45,7
74405,00986,00986,074405009869,Spot Shot Carpet Stain Remover                                   ,CS,12,14 OZ       ,Household cleaning supplies   ,$40.69,29
76150,00150,00150,076150001501,ACT II LLMA PRTY CTN CNDY                                        ,CS,6,6/16.5 OZ   ,Grocery- other                ,$16.42,70
76150,01157,01157,076150011579,ACT II HOMESTYLE                                                 ,CS,6,6/16.5 OZ   ,Grocery- other                ,$16.42,189
76150,23207,23207,076150232073,ACT II POPCRN BTTERY KTT                                         ,CS,12,3/8.25 OZ   ,Grocery- other                ,$20.20,357
76150,23208,23208,076150232080,ACT II XTREME BUTTER                                             ,CS,12,3/8.25 OZ   ,Grocery- other                ,$20.20,630
76150,23209,23209,076150232097,ACT II EXTREME BTR                                               ,CS,6,6/16.5 OZ   ,Grocery- other                ,$16.42,484
76150,23213,23213,076150232134,ACT II KETTLE CORN                                               ,CS,12,3/8.25 OZ   ,Grocery- other                ,$20.20,70
76150,23216,23216,076150232165,ACT II MOV THTR BTR                                              ,CS,12,3/8.25 OZ   ,Grocery- other                ,$20.20,905
76150,23222,23222,076150232226,ACT II BUTTER POPCORN                                            ,CS,6,16.5 OZ     ,Grocery- other                ,$16.42,21
76150,23227,23227,076150232271,Act II Butter Popcorn                                            ,CS,12,3/8.25 OZ   ,Snacks/ Energy bars           ,$19.20,1823
76150,23252,23252,076150232523,ACT II BUTTER LOVERS                                             ,CS,6,16.5 OZ     ,Grocery- other                ,$16.42,272
76150,23258,23258,076150232585,Act II Butter Lover Popcorn                                      ,CS,12,3/8.25 OZ   ,Snacks/ Energy bars           ,$19.20,1656
76828,04670,04670,076828046704,Wet Ones Sensitive Skin Extra Gentle Wipes                       ,CS,12,40 CT       ,Diapers/baby care products    ,$17.11,123
76828,04672,04672,076828046728,Wet Ones Citrus Scent Antibacterial Wipes                        ,CS,12,40 CT       ,Diapers/baby care products    ,$13.93,53
77043,35764,35764,077043357644,St. Ives Even & Bright Pink Lemon/Mandarin Scrub                 ,CS,6,6 OZ        ,Skin Care/Razors              ,$12.94,592
77043,35802,35802,077043358023,St. Ives Green Tea Scrub                                         ,CS,6,6 OZ        ,Skin Care/Razors              ,$16.02,306
77260,04402,04402,077260044020,RSTVR ALL MILK CHOCOLATE                                         ,CS,6,9.4 OZ      ,Grocery- other                ,$34.04,165
77260,04404,04404,077260044044,RSTVR ASTD CREAMS BOX                                            ,CS,6,9.4 OZ      ,Grocery- other                ,$33.79,495
77260,04405,04405,077260044051,RUSSELL STOVER CARAMELS                                          ,CS,6,9.40 OZ     ,Grocery- other                ,$34.59,165
77260,04406,04406,077260044068,RUSSELL STOVER CHOC COVER                                        ,CS,6,9 OZ        ,Grocery- other                ,$33.79,28
77260,09622,09622,077260096227,RUSSELL STOVER SF PB CUPS PEG                                    ,CS,12,3 OZ        ,Grocery- other                ,$19.36,122
77260,09626,09626,077260096265,RUSSELL STOVER SF MINT PATTIES                                   ,CS,12,3 OZ        ,Grocery- other                ,$17.85,50
78300,07001,07001,078300070016,CAREFREE THONG REG                                               ,CS,12,49 CT       ,Feminine hygiene              ,$33.33,3
78300,07024,02959,078300070245,STAYFREE SUPER MAXI PADS                                         ,CS,6,24 CT       ,Grocery- other                ,$17.41,98
78300,07025,02961,078300070252,STAYFREE REG MAXI PADS                                           ,CS,6,24 CT       ,Grocery- other                ,$17.91,339
78300,08109,08109,078300081098,Platex Sport Regular Unscented Tampons                           ,CS,12,18 CT       ,Feminine hygiene              ,$47.76,267
79100,51021,51021,079100510214,PUP-PERONI BEEF                                                  ,CS,8,5.6 OZ      ,Grocery- other                ,$23.38,241
79100,51022,51022,079100510221,PUP-PERONI LEAN                                                  ,CS,8,5.6 OZ.     ,                              ,$23.38,120
79100,51410,51410,079100514106,Milk-Bone Dog Biscuits  For Medium Dogs Uver 20 Pounds           ,CS,12,24 OZ       ,Pet food/pet products         ,$51.24,1
79100,52774,52774,079100527748,MILOS KTCHN CKN MEATBL                                           ,CS,5,10OZ        ,Grocery- other                ,$36.32,375
79100,90202,90202,079100902026,Milk-Bone Dog Biscuits Small Dogs Under 20 Pounds                ,CS,12,24 OZ       ,Pet food/pet products         ,$51.24,243
79200,50458,41283,079200504588,Sweetarts Theater Box                                            ,CS,12,3.75 OZ     ,Candy/chocolate               ,$11.04,3
79200,55833,67438,079200558338,Nerds Rainbow Theater Box                                        ,CS,12,5 OZ        ,Candy/chocolate               ,$11.04,478
79400,01743,01743,079400017437,Degree Motionsense Iinvisible Solid Sexy Intrigue Deod           ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$29.60,26
79400,06147,06147,079400061478,Degree Men Adrenaline Series Adventure Antiper/Deod              ,CS,12,2.7 OZ      ,Deodorants/Body Sprays        ,$29.85,41
79400,06671,06671,079400066718,Dove Men+Care Clean Comfort Non Irritant Antiperspirant          ,CS,12,2.7 OZ      ,Deodorants/Body Sprays        ,$42.04,1
79400,06672,06672,079400066725,Dove Men+Care Extra Fresh Powerful Protection Anti/Deod          ,CS,12,2.7 OZ      ,Deodorants/Body Sprays        ,$42.79,443
79400,08633,08633,079400086334,DEGREE SPORT AP DEOD                                             ,CS,6,2/2.7 OZ    ,Grocery- other                ,$21.89,1
79400,11501,11501,079400115010,Axe Excite Body Spray                                            ,CS,12,4 OZ        ,Deodorants/Body Sprays        ,$29.35,404
79400,11802,11802,079400118028,Degree Motionsense Shower Clean                                  ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$42.79,90
79400,19720,19720,079400197207,Axe Anarchy Body Spray                                           ,CS,12,4 OZ        ,Deodorants/Body Sprays        ,$33.53,2
79400,20243,20243,079400202437,DOVE STRENGTH & SHINE HS                                         ,CS,12,9.25 OZ     ,Grocery- other                ,$44.78,256
79400,20244,20244,079400202444,DOVE INVIGORATING DRY SHAMPOO                                    ,CS,12,5 OZ        ,Grocery- other                ,$46.57,650
79400,20696,20696,079400206961,DEGREE CLNCL CLEAN                                               ,CS,24,1.7 OZ      ,Grocery- other                ,$105.27,151
79400,21628,21628,079400216281,Degree Pure Clean Ultra Clear                                    ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$34.83,91
79400,22336,22336,079400223364,DOVE MEN + CARE EXTRA FRESH                                      ,CS,6,5.4 OZ      ,Grocery- other                ,$48.76,112
79400,25180,25180,079400251800,Degree Sheer Powder Invisible Solid                              ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$25.37,226
79400,26093,26093,079400260932,Axe Apollo Body Spray                                            ,CS,12,4 OZ        ,Deodorants/Body Sprays        ,$31.84,487
79400,26093,26093,079400260932,AXE APOLLO BODY SPRAY                                            ,CS,12,4 OZ        ,Grocery- other                ,$31.74,731
79400,26094,26094,079400260949,Axe Apollo Invisible Solid                                       ,CS,12,2.7 OZ      ,Deodorants/Body Sprays        ,$37.31,138
79400,26560,26560,079400265609,Degree Extreme Blast Invisible Solid                             ,CS,12,2.7 OZ      ,Deodorants/Body Sprays        ,$27.36,225
79400,26654,26654,079400266545,DOVE MEN FRESH CLEAN 2N1                                         ,CS,6,12 OZ       ,Grocery- other                ,$16.17,45
79400,26655,26655,079400266552,DOVE MEN THICKENING SHAMPOO                                      ,CS,6,12 OZ       ,Grocery- other                ,$16.42,199
79400,34218,34218,079400342188,Dove Cool Essentials Antiperspirant                              ,CS,12,3.8 OZ      ,Deodorants/Body Sprays        ,$37.31,348
79400,34219,34219,079400342195,DOVE BEAUTY FINISH DRY SPRAY                                     ,CS,12,3.8 OZ      ,Grocery- other                ,$46.27,114
79400,34242,34242,079400342423,DOVE NOURISHED BEAUTY DRY SPRY                                   ,CS,12,3.8 OZ      ,Grocery- other                ,$28.86,42
79400,35293,35293,079400352934,Dove Advanced Go Sleeveless Beauty Finish Anti-Perspirant        ,CS,12,2.6 OZ      ,Shampoo/Condtnr/Hair Color    ,$44.78,80
79400,35297,35297,079400352972,Dove Advanced Go Fresh Cool Essentials Anti-Perspriant           ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$37.81,3
79400,38641,38641,079400386410,DOVE ADV CARE COCONUT AP                                         ,CS,12,2.6 OZ      ,Grocery- other                ,$47.76,195
79400,50720,50720,079400507204,Dove Powder invisible Solid Deodorant                            ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$26.12,157
79400,50740,50740,079400507402,Dove Sensitive Skin Invisible Solid Deodorant                    ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$27.66,59
79400,50750,50750,079400507501,Dove Fresh Invisible Solid Deodorant                             ,CS,12,2.6 OZ      ,Deodorants/Body Sprays        ,$25.37,173
79400,51180,51180,079400511805,Dove Powder Invisible Solid Twin Pack                            ,CS,6,2-2.6 OZ    ,Bath/Body                     ,$27.86,200
79400,52806,52806,079400528063,DOVE ORIG CLEAN DRY SPRAY                                        ,CS,12,3.8 OZ      ,Grocery- other                ,$50.25,238
79400,53576,53576,079400535764,DOVE ADV CARE COOL TWIN PACK                                     ,CS,6,2.6 OZ      ,Grocery- other                ,$46.27,463
79400,55020,55020,079400550200,Axe Phoenix Body Spray                                           ,CS,12,4 OZ        ,Deodorants/Body Sprays        ,$31.84,121
79400,55020,55020,079400550200,AXE PHOENIX BODY SPRAY                                           ,CS,12,4 OZ        ,Grocery- other                ,$31.84,999
79400,55300,55300,079400553003,Axe Essence Body Spray Deodorant                                 ,CS,12,4 OZ        ,Deodorants/Body Sprays        ,$31.34,102
79400,55300,55300,079400553003,AXE ESSENCE BODY SPRAY DEOD                                      ,CS,12,4 OZ        ,Grocery- other                ,$31.34,520
79400,58987,58987,079400589873,AXE BLACK BODYSPRAY                                              ,CS,12,4 OZ        ,Grocery- other                ,$33.58,367
79400,59146,59146,079400591463,DOVE CLEAR FINISH INV SLD                                        ,CS,12,3.8 OZ      ,Grocery- other                ,$45.97,500
79400,63428,63428,079400634283,DOVE DRY SHEER FRESH AP                                          ,CS,12,3.8 OZ      ,Grocery- other                ,$49.25,190
79400,64948,64948,079400649485,DOVE GO FRSH CCNUT HYDR COND                                     ,CS,6,12 OZ       ,Grocery- other                ,$13.23,28
79400,64949,64949,079400649492,DOVE GO FRSH CCNUT HYDR SH                                       ,CS,6,12 OZ       ,Grocery- other                ,$13.43,88
79400,86660,86666,079400866608,DOVE DAILY MOISTURE THRPY SH                                     ,CS,6,12 OZ       ,Grocery- other                ,$14.43,187
79400,86670,86676,079400866707,DOVE DAILY MOISTURE THRPY COND                                   ,CS,6,12 OZ       ,Grocery- other                ,$13.73,77
80000,00334,00334,080000003348,Starkist Chunk Lite Tuna in Spring Water                         ,CS,24,12 OZ       ,Soup/Sauces/Canned Meals/Meats,$55.97,339
80000,00673,00673,080000006738,Starkist Chunk Lite Tuna In Water                                ,CS,48,5 OZ        ,Soup/Sauces/Canned Meals/Meats,$44.43,974
80000,00674,00674,080000006745,Starkist Chunk Lite Tuna In Oil                                  ,CS,48,5 OZ        ,Soup/Sauces/Canned Meals/Meats,$44.63,746
80000,49524,49524,080000495242,Starkist Chunk Lite Pouch In Water                               ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$24.17,539
80000,50239,50239,080000502391,Starkist Chunk Lite Tuna Salad Pouch                             ,CS,24,3 OZ        ,Soup/Sauces/Canned Meals/Meats,$23.92,424
80000,50527,50527,080000505279,Starkist Low Sodium Chunk Lite Tuna                              ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$24.17,1432
80000,51304,51304,080000513045,STRKST TUNA CRE HERB & GARLIC                                    ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$24.20,759
80000,51306,51306,080000513069,STRKST TC HCKRY SMK                                              ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$23.44,1151
80000,51308,51308,080000513083,Starkist Tuna Sweet & Spicy                                      ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$24.00,1000
80000,51309,51309,080000513090,Starkist Tuna Zesty Lemon Pepper                                 ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$24.19,2252
80000,51420,51420,080000514202,Starkist Tuna Ranch Pouch                                        ,CS,24,2.6 OZ      ,Soup/Sauces/Canned Meals/Meats,$24.19,1023
80000,51486,51486,080000514868,SKST MEXICAN STYLE 2.6Z                                          ,CS,24,2.6 OZ      ,Grocery- other                ,$24.45,1058
80000,51604,51604,080000516046,SK TC HOT BFLO STYLE 2.6Z                                        ,CS,24,2.60 OZ     ,Soup/Sauces/Canned Meals/Meats,$23.41,1169
80000,51764,51764,080000517647,STRKST CHKN ZESTY LMN                                            ,CS,12,2.6OZ       ,Grocery- other                ,$14.26,781
80000,51766,51766,080000517661,STRKST CHICKEN BUFFALO                                           ,CS,12,2.6OZ       ,Soup/Sauces/Canned Meals/Meats,$14.25,832
80000,51770,51770,080000517708,SK CHICKEN CREATIONS CHICKEN S                                   ,CS,12,2.6 OZ      ,Grocery- other                ,$15.43,619
80000,51918,51918,080000519184,STRKST CHK CREATNS CLASS                                         ,CS,12,2.6 OZ      ,Grocery- other                ,$14.29,392
80878,00406,04570,080878004065,PANT CLASSIC CLEAN 2N1 SH                                        ,CS,6,12.6 OZ     ,Grocery- other                ,$18.41,107
80878,17126,17126,080878171262,Pantene Pro-V Daily Moisture Renewal Shampoo                     ,CS,6,12.6 OZ     ,Shampoo/Condtnr/Hair Color    ,$17.91,230
80878,17205,17205,080878172054,PANT REPAIR & PROTECT SHAMPOO                                    ,CS,6,12.6 OZ     ,Grocery- other                ,$18.16,146
80878,17206,17828,080878172061,PANT REPAIR & PROTECT COND                                       ,CS,6,12 OZ       ,Shampoo/Condtnr/Hair Color    ,$17.41,206
80878,19255,19255,080878192557,PANT HYDRATING GLOW COND                                         ,CS,12,8 OZ        ,Grocery- other                ,$54.73,102
80878,19495,19495,080878194957,PANT PRO-V DAILY RENEWAL COND                                    ,CS,12,10.4 OZ     ,Grocery- other                ,$38.31,196
80878,19500,19500,080878195008,PANT REPAIR & PROTECT COND                                       ,CS,12,10.4 OZ     ,Grocery- other                ,$34.33,176
81334,00076,00076,081334000768,Dunkin Donuts Dark Roast Coffee                                  ,CS,6,11 OZ       ,Coffee/tea                    ,$44.13,136
81334,00279,00279,081334002793,Dunkin Donuts Colombian Roast Coffee                             ,CS,6,11 OZ       ,Coffee/tea                    ,$45.10,56
84912,00471,00471,884912004710,Post Grape Nuts                                                  ,CS,12,20.5 OZ     ,Cereals/Oatmeal               ,$39.30,357
84912,00672,00672,884912006721,POST MRSHMLW FRTY PEB                                            ,CS,12,11 OZ       ,Grocery- other                ,$35.49,53
84912,01426,00247,884912014269,Post Honey Bunches of Oats Honey Roasted                         ,CS,12,18 OZ       ,Cereals/Oatmeal               ,$42.51,131
84912,01427,00248,884912014276,Post Honey Bunches of Oats With Almonds                          ,CS,12,18 OZ       ,Cereals/Oatmeal               ,$44.74,186
84912,10210,00238,884912102102,Post Blueberry Morning                                           ,CS,12,13.5 OZ.    ,Cereals/Oatmeal               ,$36.33,1127
